お仕事No.,応募数 合計
2203558913,2.1532354571077392
2203549667,2.1948935216774
2203556635,1.873812030613861
2203549659,2.1948935216774
2203547644,2.2170010766229247
2203556720,2.2170010766229247
2203540946,2.2170010766229247
2203541067,2.258435228233683
2203553578,2.2170010766229247
2203505553,2.0124690756669086
2203550716,2.282255742575497
2203556161,2.0783875764213184
2203543626,2.111582757909046
2203513605,1.6547393192275204
2203558248,2.083775385158181
2203553277,2.258435228233683
2203552642,2.193180562281111
2203554032,2.1206736525087697
2203490579,2.054713666115393
2203554477,2.130497781824575
2203553515,2.0760715234406675
2203532214,2.1562976511460925
2203552814,2.109265311233381
2203534136,1.856407442745236
2203557696,1.6407048132405941
2203554433,2.114685055998866
2203555693,1.5142727682233803
2203461942,2.144751239531356
2203532677,2.119477634408704
2203530420,2.1633681035369
2203532227,2.002806665115851
2203549998,2.12912659122982
2203486508,1.856407442745236
2203557703,1.6407048132405941
2203558347,2.110048945853075
2203539661,2.1895205163281966
2203557450,2.109265311233381
2203553516,2.1919647800145254
2203510468,2.2210576379103606
2203553533,2.260148187629972
2203541475,2.193180562281111
2203513469,2.0658732362096424
2203559120,2.1590788698303207
2203558409,2.2170010766229247
2203559273,2.1640630949606043
2203556281,2.045495363453296
2203559116,1.897689125517412
2203557044,2.2170010766229247
2203494515,1.973098066890102
2203559057,1.9438482886363784
2203534601,2.2170010766229247
2203541463,2.152408093975529
2203558071,2.1204173105197697
2203537976,2.1412605485913754
2203557247,2.258435228233683
2203555549,2.043714132988205
2203559163,1.9091141091250576
2203534306,2.193180562281111
2203511479,2.123537407379772
2203558756,2.15069513457924
2203555720,2.2170010766229247
2203559947,2.1266947200900836
2203524523,1.8342998877997116
2203528024,2.066092164380764
2203528844,2.119964533110047
2203521672,2.2170010766229247
2203556643,2.2295199537828334
2203542635,2.1266947200900836
2203558519,2.282255742575497
2203518537,1.4237647608674084
2203557289,2.0989547477822397
2203520263,1.5905555651613874
2203549986,2.1919647800145254
2203540992,2.2170010766229247
2203556982,2.193180562281111
2203500218,2.1266947200900836
2203553953,2.282255742575497
2203471877,2.119477634408704
2203498672,2.1363704390629943
2203559991,2.2170010766229247
2203556774,2.112660231776669
2203511141,2.176651698293073
2203543344,1.5501602819601596
2203559359,2.0973700794631793
2203559303,2.119477634408704
2203536279,2.2627887875355506
2203543362,2.1682455107921283
2203553922,2.0790374119196615
2203520398,2.066785041188359
2203548036,2.051425778583252
2203541816,1.9810820076986362
2203554571,1.5621222383477116
2203473751,2.282255742575497
2203546684,2.0054292191718552
2203534856,2.1101022931663933
2203557658,1.6659133630094278
2203508952,2.420976799810151
2203512796,2.0455685497919425
2203554863,2.1266947200900836
2203553233,2.033198515580996
2203511143,2.0989547477822397
2203508922,2.1753569591189654
2203559583,2.1411535730081055
2203554610,2.0054292191718552
2203542053,2.0641602768133533
2203514263,2.193180562281111
2203551631,2.1919493860426558
2203552574,2.1204173105197697
2203521099,2.1919647800145254
2203545218,2.1516058940077185
2203539685,2.093223328055947
2203553673,2.1266947200900836
2203494130,1.6286588247513383
2203554679,2.0821170309332104
2203545452,2.1101022931663933
2203559479,1.9091141091250576
2203509969,2.2170010766229247
2203558530,2.2170010766229247
2203559001,2.130006027623952
2203556590,2.1427812074542945
2203557003,2.1919647800145254
2203519756,1.8229719646021463
2203559291,2.076992206706833
2203557466,2.0297498399838507
2203551550,1.6169927075515513
2203491918,2.0216748491114824
2203557542,2.132039707140931
2203512875,1.6192346967535995
2203552645,2.184732300361276
2203558694,1.5501602819601596
2203524794,2.066785041188359
2203549695,1.6392354622545457
2203554589,2.2627887875355506
2203548975,2.0401316191604386
2203557445,1.6266285261935656
2203558545,2.104587165144559
2203558171,2.246071900582944
2203523114,2.102499010460545
2203553651,2.2980784662092586
2203520312,2.087990154377972
2203558462,2.090619823691129
2203550024,2.1745156489210538
2203560003,2.1626247454157514
2203540059,2.151060830588134
2203540155,2.184732300361276
2203552287,2.169151904628196
2203558578,2.166008675058912
2203553039,2.119477634408704
2203517265,2.076992206706833
2203559916,2.2170010766229247
2203554663,2.2249561946153373
2203532701,2.044820262345514
2203559484,2.119477634408704
2203555165,2.2170010766229247
2203559863,2.104587165144559
2203543568,2.1547763869163035
2203537868,1.7935342495432085
2203555695,2.119477634408704
2203555083,2.0325665876040513
2203554175,2.1948935216774
2203532632,2.109265311233381
2203502281,1.9401745532192831
2203554586,2.1465881749602964
2203504092,2.193180562281111
2203559568,2.184732300361276
2203544528,1.539148381863183
2203528260,2.0641602768133533
2203557559,2.159107052120205
2203553547,2.1465881749602964
2203531345,2.119477634408704
2203547585,2.1919493860426558
2203534391,2.238968273193737
2203559961,2.169841831097131
2203554252,2.2170010766229247
2203546370,2.1745156489210538
2203557634,1.592522171126093
2203536811,2.0839375098562942
2203514442,2.161586873071809
2203546191,2.193180562281111
2203557807,2.2170010766229247
2203521749,2.1354250992014423
2203472822,2.1567348250050844
2203546690,2.260148187629972
2203531890,2.292372309608936
2203525487,2.200326846797128
2203495851,2.2170010766229247
2203555017,2.1474095493285685
2203557284,1.5352470959126887
2203535800,2.102499010460545
2203557548,2.177914897729241
2203556181,1.4722437816412524
2203558009,2.119477634408704
2203559872,2.1266947200900836
2203527900,2.1776894046772535
2203549720,2.282255742575497
2203559621,1.5709808774169853
2203535746,2.115182093914265
2203559770,2.1412605485913754
2203504007,2.1948935216774
2203512333,2.1745156489210538
2203545402,2.062944494546768
2203555915,2.1669130894342565
2203553376,1.7592154049011524
2203553053,1.6137262918194721
2203558958,2.1832335706172383
2203558948,2.0839375098562942
2203556814,2.0775265415017223
2203555746,1.587588103915913
2203550245,2.0658732362096424
2203548540,2.2170010766229247
2203559521,2.10287420574827
2203555872,2.2170010766229247
2203557914,2.116398015395155
2203559629,2.2170010766229247
2203553486,1.9231959292711245
2203551903,2.184732300361276
2203518119,2.2170010766229247
2203546304,2.193180562281111
2203558908,1.9709585747416885
2203555384,2.184732300361276
2203548093,1.9908330456838323
2203544794,2.1465881749602964
2203557693,2.0672445679853975
2203541864,1.596558935404323
2203524269,2.2170010766229247
2203544840,1.6636622298903516
2203537419,2.2170010766229247
2203551484,2.1727344184559625
2203546297,2.2170010766229247
2203529454,2.119964533110047
2203555206,2.1745156489210538
2203488494,2.282255742575497
2203446654,2.119477634408704
2203514688,2.0479095638900424
2203527596,2.2627887875355506
2203532589,2.3329092584712496
2203559049,1.938596579996765
2203541728,2.2170010766229247
2203529124,2.1948935216774
2203546360,2.2170010766229247
2203488190,2.207784482673771
2203554359,2.1737134489532433
2203471831,2.102499010460545
2203555879,2.0706109602025475
2203556869,2.1948935216774
2203557789,2.1547763869163035
2203517446,2.0989547477822397
2203511130,2.002806665115851
2203553224,2.10287420574827
2203558194,2.0161512419592755
2203503511,1.9526934303791919
2203558197,1.962557924827034
2203554619,2.082816566681173
2203545978,2.132039707140931
2203532758,2.1513077346954055
2203551284,2.282255742575497
2203558163,2.13850557034068
2203555284,2.193180562281111
2203559376,2.184732300361276
2203504054,2.1737134489532433
2203557700,1.592522171126093
2203554876,2.160737672670184
2203485708,2.119477634408704
2203556793,2.177910526903313
2203545118,2.119477634408704
2203542204,2.1358656261551197
2203528762,1.6641627193792141
2203559130,2.1347677867221937
2203537926,2.168128871700842
2203522157,2.0236360366748203
2203553927,2.0054292191718552
2203542230,2.1919647800145254
2203550149,2.1470350886263256
2203555887,2.055031294519875
2203536002,2.1948935216774
2203556212,2.193180562281111
2203508414,2.1783729709440434
2203558002,2.0758112489439635
2203556475,1.9250131911404151
2203539407,2.2170010766229247
2203526311,2.115182093914265
2203559215,2.2170010766229247
2203550696,2.076992206706833
2203559637,1.951985403469879
2203508671,2.1101022931663933
2203557521,2.102236985589672
2203557941,2.1396757691651187
2203559108,2.1101022931663933
2203550697,2.066785041188359
2203557926,1.6561920331924573
2203531077,2.13850557034068
2203556954,2.0658732362096424
2203553403,2.0564693200803688
2203550039,2.1216471229505727
2203553501,2.1034527678562576
2203558797,2.2170010766229247
2203539545,2.1948935216774
2203556209,2.193180562281111
2203549214,2.1266947200900836
2203510985,1.9091141091250576
2203510420,2.1727344184559625
2203557503,1.4423061356915279
2203509241,2.2627887875355506
2203535577,1.5621222383477116
2203558822,1.5739807963019736
2203552122,2.0842092923882127
2203522527,2.0334491578383385
2203552033,2.2170010766229247
2203502147,1.7999920005607484
2203557485,2.0734054613281563
2203553652,2.2170010766229247
2203530812,2.1745156489210538
2203558158,2.1919493860426558
2203553051,1.9672850937708752
2203553745,2.0512053755056865
2203553082,2.2170010766229247
2203553157,2.102499010460545
2203544525,1.916514503167968
2203514897,2.0278690032656623
2203492214,2.1727344184559625
2203555966,2.05072428517425
2203552071,2.10287420574827
2203550947,2.183963968331957
2203559052,2.0842092923882127
2203549564,2.1737134489532433
2203539261,2.0092478250677415
2203553496,1.9743978226953791
2203547914,2.1266947200900836
2203550607,2.1046370820533147
2203558921,2.282255742575497
2203559058,2.097085167636351
2203554730,2.119477634408704
2203520283,2.1416623814235005
2203553008,2.200326846797128
2203558583,2.10287420574827
2203556460,2.0343478180691426
2203546722,2.112660231776669
2203558863,2.104587165144559
2203559735,1.6058838697399358
2203559282,2.260148187629972
2203556248,2.193180562281111
2203550514,2.043714132988205
2203512785,2.062944494546768
2203488788,2.066785041188359
2203547220,2.2170010766229247
2203526719,2.1895205163281966
2203535904,2.002806665115851
2203531673,1.6828766106592292
2203553117,1.9401745532192831
2203548846,2.282255742575497
2203494347,2.177910526903313
2203552115,2.0710021672070082
2203547818,2.005747501254436
2203556458,2.2170010766229247
2203557644,2.2389681149058154
2203538940,2.119477634408704
2203506256,2.0800187406728203
2203539283,2.110775666065389
2203468811,2.1266947200900836
2203558244,1.903653971282972
2203514710,2.162112573670326
2203554994,2.2170010766229247
2203559579,2.183963968331957
2203461701,2.2847705191860794
2203559261,2.1948935216774
2203477767,2.205853531238771
2203534554,1.9012359765212705
2203559480,2.207784482673771
2203559707,1.6192346967535995
2203551280,1.673915388265788
2203499948,2.0775265415017223
2203547154,2.1206736525087697
2203539331,2.0989547477822397
2203537453,2.3676699935036147
2203539260,2.014629143671626
2203559529,2.177910526903313
2203550762,1.8530895541138337
2203507066,2.0512053755056865
2203497401,1.580959648553798
2203471960,2.0842092923882127
2203550661,2.193180562281111
2203543397,2.0512053755056865
2203555748,1.579632510512029
2203537560,1.5395836444569522
2203558370,2.11415444899889
2203550452,1.5206070070390636
2203559437,2.2170010766229247
2203555207,2.2170010766229247
2203505614,2.1133175442559176
2203559793,2.0444614301893527
2203558240,2.1745156489210538
2203554588,2.104587165144559
2203559150,1.9705406714148124
2203551203,1.3727266265180604
2203503681,2.022353875243828
2203530810,2.1266947200900836
2203559587,2.1101022931663933
2203543148,2.140620868952435
2203555921,2.1669130894342565
2203559317,2.093223328055947
2203559451,1.5501602819601596
2203553955,2.2170010766229247
2203555714,2.2170010766229247
2203479793,2.076992206706833
2203547798,2.087980791155167
2203517561,1.7935342495432085
2203498541,2.104587165144559
2203508829,2.125301994383044
2203556693,2.1737134489532433
2203557153,2.282255742575497
2203507963,1.9790959440214713
2203548348,1.9224797407698624
2203552494,1.962557924827034
2203540058,2.1101022931663933
2203556220,2.200022452674766
2203514800,2.1919647800145254
2203550707,2.1919493860426558
2203559114,2.1919493860426558
2203515628,1.6874181043690468
2203554214,2.119477634408704
2203532912,2.0648763821141785
2203552976,2.1052761127864605
2203538018,2.112809345582368
2203543845,2.076992206706833
2203558505,2.2389681149058154
2203530440,2.148166881804508
2203559324,2.0023665277768496
2203528222,1.99012133507291
2203553756,2.177910526903313
2203559330,2.119477634408704
2203557743,2.1266947200900836
2203512132,2.0655136022727763
2203559219,2.282255742575497
2203553420,2.0893187519389054
2203550244,2.104587165144559
2203477907,1.6716530602570832
2203553948,2.1737134489532433
2203557654,2.2210576379103606
2203519874,2.1948935216774
2203532280,1.8969416229183675
2203554804,2.1455793523183893
2203559623,2.200022452674766
2203495534,2.050508086009719
2203558449,2.076992206706833
2203555208,2.1737134489532433
2203551411,2.152408093975529
2203557997,2.282255742575497
2203557746,1.592522171126093
2203534635,2.2056994394410196
2203543766,1.5320926613747845
2203543112,2.1913012494022657
2203544398,2.2170010766229247
2203557698,2.260148187629972
2203558830,2.1266947200900836
2203490553,2.1642696160951607
2203555191,2.2170010766229247
2203547989,2.336708337712337
2203555161,2.1347677867221937
2203559476,2.169841831097131
2203510853,1.9731427031299043
2203536034,2.193180562281111
2203559046,2.1745156489210538
2203556812,2.086931229345142
2203550521,2.193180562281111
2203511442,2.130359778302949
2203531709,2.1919647800145254
2203557369,2.282255742575497
2203542019,2.2295199537828334
2203533618,1.5782975733918685
2203542148,1.3980194674232826
2203555525,2.282255742575497
2203508705,1.9663838438412222
2203558748,2.2170010766229247
2203556865,2.152408093975529
2203529167,2.157841419095257
2203550511,2.1266947200900836
2203499645,1.9180669982737586
2203558329,2.044820262345514
2203558394,2.103652677947518
2203554914,2.037244344507973
2203548402,1.90112917788865
2203558436,2.152408093975529
2203533536,2.1354250992014423
2203557097,2.2170010766229247
2203531867,2.120972899340685
2203513361,1.703030737530291
2203558952,2.096303429833626
2203551627,2.002806665115851
2203528767,2.1682455107921283
2203556447,2.1034527678562576
2203558127,2.2148955752678194
2203539633,2.0648591011353727
2203554564,2.2170010766229247
2203538263,2.193180562281111
2203557015,2.258435228233683
2203541445,2.119964533110047
2203558931,2.0973700794631793
2203555853,2.1266947200900836
2203545838,2.218079236892696
2203539081,2.160737672670184
2203543083,2.119477634408704
2203559138,2.104587165144559
2203555195,2.193180562281111
2203543077,1.9672850937708752
2203559283,2.1895205163281966
2203535019,2.066785041188359
2203557184,2.355694205431178
2203559420,2.0666906173312047
2203512884,1.6547393192275204
2203559153,2.2170010766229247
2203513718,2.0776840864602386
2203549663,2.1837459762932463
2203525742,2.1347677867221937
2203542556,2.15237468249185
2203529792,2.10287420574827
2203550278,2.193180562281111
2203540716,2.193180562281111
2203553507,2.282255742575497
2203557726,2.2547668690260876
2203502100,1.5078830081029526
2203545455,2.1642696160951607
2203545702,2.2170010766229247
2203555475,2.10287420574827
2203545461,2.282255742575497
2203557222,2.0973700794631793
2203555553,2.076992206706833
2203514011,2.193180562281111
2203552599,2.119599909340159
2203547176,1.6021180877336825
2203510992,2.0658732362096424
2203549567,2.2170010766229247
2203527806,2.1919647800145254
2203528994,1.6301281757373867
2203491508,2.2170010766229247
2203547795,2.1266947200900836
2203547768,1.5782975733918685
2203554992,2.1016584234816844
2203503152,2.1776894046772535
2203553220,2.193180562281111
2203559957,2.1354250992014423
2203558854,2.1347677867221937
2203555624,2.2295199537828334
2203545362,2.1745156489210538
2203535655,2.168128871700842
2203559435,2.170184656409869
2203504560,2.0554189865561976
2203558860,2.200022452674766
2203554459,2.325313282821513
2203548451,2.301492768479699
2203494542,2.1516058940077185
2203522702,2.1266947200900836
2203559852,2.1266947200900836
2203546687,2.200326846797128
2203487021,2.177910526903313
2203502349,2.1919493860426558
2203551997,1.865115559728409
2203552443,2.282255742575497
2203508139,2.1118959846901113
2203555009,2.076665808791978
2203545399,2.10287420574827
2203511711,2.1385606194717917
2203551808,2.1513077346954055
2203553259,1.8973032588744614
2203552888,2.10287420574827
2203554288,2.232246502576051
2203554097,2.2170010766229247
2203547487,2.184732300361276
2203547101,1.9723444661320402
2203496829,1.4357808516035917
2203558189,2.184732300361276
2203539362,1.6407048132405941
2203533447,2.0738343173932066
2203556649,2.104587165144559
2203506063,1.6844893627061717
2203546339,2.282255742575497
2203506387,2.1266947200900836
2203526628,2.203760236293252
2203500568,2.1895205163281966
2203546402,2.066785041188359
2203548952,2.1474095493285685
2203524565,2.1948935216774
2203557705,1.592522171126093
2203547868,2.012133287540348
2203528531,2.282255742575497
2203553683,2.1948935216774
2203503762,2.1703676868947817
2203559732,2.1392135972499924
2203556170,1.962557924827034
2203511820,2.076992206706833
2203557439,1.568701656784279
2203504561,2.2115591349397365
2203524256,1.5451954070194458
2203532105,2.1528588363230443
2203555157,2.2295199537828334
2203536797,2.282255742575497
2203533902,2.0037444473167163
2203550922,1.6021180877336825
2203557147,2.15069513457924
2203531541,1.8579412633185526
2203507100,2.1694003106164246
2203558823,2.1745156489210538
2203558764,2.1691343303171693
2203523041,1.7718364012297545
2203495898,2.1266947200900836
2203479422,1.8579412633185526
2203532700,2.1927872539422117
2203545474,2.2170010766229247
2203556786,1.9047036529173718
2203524749,2.119477634408704
2203554698,2.086931229345142
2203554552,2.1494793523126545
2203538334,2.119477634408704
2203473278,2.4638518214270486
2203557750,2.104587165144559
2203553287,2.014767517000213
2203531170,2.1903016994121804
2203494279,1.9592323496724715
2203539112,2.189191797212534
2203504682,2.0862114446634323
2203558326,2.282255742575497
2203510874,2.104587165144559
2203558205,2.133768502067793
2203551855,2.090045418661631
2203510349,1.451515159393528
2203515132,2.1149145937566374
2203547394,2.2170010766229247
2203557206,2.2170010766229247
2203506009,1.977057246763506
2203546721,2.1948935216774
2203487565,1.4120849612532547
2203558096,2.028526315744911
2203556371,2.1575329182019063
2203539395,2.2170010766229247
2203559958,2.1016584234816844
2203553989,2.2627887875355506
2203557356,2.1494793523126545
2203513256,1.6021180877336825
2203546807,1.6609208724473796
2203554127,1.9999185283025274
2203540830,1.9401745532192831
2203540118,2.282255742575497
2203558608,2.2295199537828334
2203559559,2.119477634408704
2203494379,2.1948935216774
2203501111,2.3981639244238218
2203559233,1.8983979457697768
2203552113,2.1745156489210538
2203498025,2.2170010766229247
2203542585,2.0775265415017223
2203538982,1.6300121502107605
2203556662,1.5501602819601596
2203557759,2.1266947200900836
2203507835,2.139138898772158
2203556063,1.4553523410864915
2203547866,2.10287420574827
2203558706,2.2170010766229247
2203476772,2.1347677867221937
2203552384,1.6668689294735548
2203542068,1.579632510512029
2203554839,2.1272732821980713
2203552225,2.1266947200900836
2203535950,2.1101022931663933
2203556806,2.2170010766229247
2203531108,1.89614897083303
2203556813,2.10287420574827
2203554646,1.9147905599983086
2203539361,1.592522171126093
2203555751,1.587588103915913
2203494323,1.637776071577719
2203533999,2.119477634408704
2203559470,1.6407048132405941
2203545212,1.913133428727156
2203558350,2.282255742575497
2203529198,2.1820330168969573
2203556508,2.109716096141925
2203550413,2.2170010766229247
2203532279,1.8592432329029873
2203555044,2.0842092923882127
2203556265,1.4800203653849486
2203506193,1.580959648553798
2203543146,2.2431651928558853
2203540048,2.076992206706833
2203557613,2.1745156489210538
2203530995,2.319695110603826
2203547125,2.1392135972499924
2203528458,2.0566566422604886
2203557169,1.6024904691643977
2203532599,2.223698237815939
2203544570,1.4606825223122
2203552646,2.2170010766229247
2203547907,2.1919647800145254
2203532709,2.2572194459670976
2203547146,2.2170010766229247
2203557643,2.1667076409418677
2203519533,2.0508472164752645
2203541570,2.066785041188359
2203529214,2.109265311233381
2203490160,1.5797275164607985
2203509084,2.294617823455501
2203508355,2.1948935216774
2203539418,2.1637190457869107
2203550015,2.193180562281111
2203536245,1.89614897083303
2203557691,2.1392135972499924
2203547562,2.1266947200900836
2203541307,2.1745156489210538
2203558986,2.119477634408704
2203465939,1.319433914370746
2203559946,2.10287420574827
2203558061,1.9401745532192831
2203548915,2.193180562281111
2203556578,2.260148187629972
2203556711,2.1784155622369132
2203544207,2.1157627519622912
2203539895,2.1101022931663933
2203542057,2.076992206706833
2203556092,2.125301994383044
2203482184,2.119477634408704
2203540591,2.1948935216774
2203556586,2.0089455372004283
2203540571,1.9808831657776942
2203558022,2.193180562281111
2203500862,2.193180562281111
2203555171,1.9180669982737586
2203552357,2.282255742575497
2203539218,1.64017417970543
2203544804,2.2170010766229247
2203552549,2.2170010766229247
2203535934,2.193180562281111
2203469170,1.962557924827034
2203511790,2.1948935216774
2203559393,2.108318999608957
2203549595,2.2170010766229247
2203547257,2.1919493860426558
2203558392,2.1266947200900836
2203557554,2.159107052120205
2203499742,2.164209413734812
2203514995,2.1354250992014423
2203501100,2.0973700794631793
2203556275,2.2429440706298256
2203556171,2.282255742575497
2203435680,2.062691893999618
2203519459,2.119101445369938
2203540579,2.2200310528688756
2203539199,2.028526315744911
2203558000,2.2170010766229247
2203532904,2.066092164380764
2203541347,2.0973700794631793
2203548089,1.8682182929958322
2203555736,2.1626247454157514
2203558792,2.0660458194613045
2203556597,2.2170010766229247
2203541096,2.2170010766229247
2203559232,2.1046370820533147
2203529341,2.0608377389674604
2203555335,2.093152875931299
2203545009,2.193180562281111
2203557372,2.01528860688711
2203469099,2.2295199537828334
2203473670,2.184732300361276
2203558760,2.1745156489210538
2203558585,2.1820330168969573
2203558880,2.1363704390629943
2203553525,2.282255742575497
2203512525,2.1727344184559625
2203555996,2.1266947200900836
2203527675,2.028526315744911
2203546038,2.2170010766229247
2203510860,2.1266947200900836
2203557336,2.2170010766229247
2203556783,2.1474095493285685
2203559076,2.1266947200900836
2203550398,2.1547763869163035
2203557890,2.275939004451134
2203557120,2.2170010766229247
2203518535,2.1948935216774
2203552316,2.160484700916673
2203558827,2.144865211405969
2203558906,2.1266947200900836
2203467638,1.9538025523230858
2203526815,2.1051657272525466
2203559561,2.0554189865561976
2203539649,2.1608473798173415
2203521323,2.132039707140931
2203559290,2.184732300361276
2203541322,2.1052761127864605
2203479886,1.9074657194691493
2203504758,1.9401745532192831
2203557329,2.272534412758526
2203556768,2.1737134489532433
2203532844,2.2170010766229247
2203556501,2.2170010766229247
2203557961,2.10287420574827
2203547400,2.1948935216774
2203485376,2.2128457239570367
2203558116,2.1948935216774
2203506716,2.144751239531356
2203548776,2.1745156489210538
2203554212,2.1925279481506434
2203540511,2.0775265415017223
2203552029,2.282255742575497
2203553862,1.3810920791256127
2203512145,1.5563581163513518
2203558126,2.193180562281111
2203555689,2.0229732746322107
2203486456,2.102499010460545
2203553568,1.973098066890102
2203553870,2.297832722526785
2203533978,2.0658732362096424
2203504703,2.1532354571077392
2203552176,2.1272732821980713
2203558891,2.1919647800145254
2203534437,1.9451409602979772
2203558479,2.1266947200900836
2203559023,2.200022452674766
2203543316,1.5501602819601596
2203539198,2.1354250992014423
2203555048,1.901086417455652
2203559131,2.1164600414582586
2203557245,2.182845227615709
2203555707,1.5739807963019736
2203546183,2.0775265415017223
2203557240,2.2170010766229247
2203553626,2.0821170309332104
2203524894,2.038610523588456
2203533345,2.2170010766229247
2203501364,2.114685055998866
2203524728,2.1948935216774
2203555692,2.1919493860426558
2203509733,2.260148187629972
2203545081,2.15444986062398
2203557180,2.2825518386013486
2203557600,2.1919647800145254
2203550701,2.1266947200900836
2203558086,2.193180562281111
2203557580,2.0541371491622633
2203554684,1.9963296025828792
2203555237,2.1101022931663933
2203546397,2.1134692737322807
2203557939,2.1266947200900836
2203553060,2.282255742575497
2203545509,1.6476146197192514
2203556861,2.2876142498477314
2203503088,2.119964533110047
2203528030,2.0643548850595654
2203558334,2.2170010766229247
2203474788,2.2170010766229247
2203559843,1.8150057663057741
2203558199,2.2170010766229247
2203524458,2.1472272056934423
2203480055,2.184732300361276
2203495881,1.9032186983222759
2203547155,2.2170010766229247
2203541593,2.13850557034068
2203512356,2.2295199537828334
2203521228,2.1640630949606043
2203556302,2.204483657174434
2203547906,2.2572194459670976
2203510152,2.1888608520929433
2203546040,2.1272732821980713
2203559264,2.1694003106164246
2203554935,2.282255742575497
2203523175,2.074755344797364
2203524228,2.0203211514282216
2203508024,2.0319850815428167
2203409429,2.028037928152337
2203539236,2.0479604250867443
2203513550,2.200326846797128
2203556950,2.1266947200900836
2203519557,2.10287420574827
2203559034,2.1558029719577885
2203515545,2.260148187629972
2203514186,1.6819385589747717
2203554614,1.6855718989964885
2203550897,2.2660783453421116
2203527656,2.1354250992014423
2203559594,2.177910526903313
2203525883,2.104587165144559
2203554805,2.1465881749602964
2203550962,2.1347677867221937
2203541662,2.0654966154249474
2203554747,2.1178155800434766
2203551274,2.2056994394410196
2203525966,2.200022452674766
2203554592,2.10287420574827
2203534386,2.080255940632654
2203550168,2.193180562281111
2203556764,2.04704062152676
2203518813,2.0815451230019932
2203503365,1.83243878782974
2203541226,2.102499010460545
2203540774,2.181624326474029
2203539981,2.2170010766229247
2203556531,2.1266947200900836
2203477879,2.0824280619231215
2203544969,2.11747812614093
2203558309,2.193180562281111
2203555903,1.979174912819098
2203528056,1.6460724660206871
2203558999,2.2249561946153373
2203549901,2.0054292191718552
2203502300,2.1102946582499125
2203551977,2.044820262345514
2203530693,2.1547763869163035
2203502404,2.10287420574827
2203484201,2.282255742575497
2203524600,2.193180562281111
2203557327,2.131996511568613
2203547803,2.0151963272018443
2203559231,2.0054292191718552
2203555934,2.1745156489210538
2203558795,2.1133175442559176
2203557024,1.7110327627866513
2203553813,2.1690737072378656
2203552924,2.080255940632654
2203554506,2.1347677867221937
2203554056,2.0642978200061908
2203551325,2.1919647800145254
2203554842,2.114685055998866
2203556611,2.01528860688711
2203536470,2.10287420574827
2203555524,2.1919647800145254
2203515038,2.062944494546768
2203559332,2.1745156489210538
2203537442,2.1465881749602964
2203528985,1.9979098108285964
2203556166,2.2170010766229247
2203539703,1.4553523410864915
2203556411,1.6101412584426662
2203558934,1.9401745532192831
2203499561,2.1580265189098466
2203554533,2.258435228233683
2203547150,2.1101022931663933
2203555696,2.1474095493285685
2203551307,2.2170010766229247
2203556751,1.933917952058544
2203557335,2.2170010766229247
2203556038,2.282255742575497
2203509722,2.097151657723718
2203557839,1.6021180877336825
2203556648,2.1266947200900836
2203509812,2.1101022931663933
2203553952,2.184732300361276
2203503613,2.1948935216774
2203558922,2.282255742575497
2203502803,2.1101022931663933
2203541647,2.0790605836836558
2203520562,2.1034527678562576
2203513790,1.8973032588744614
2203552420,2.2170010766229247
2203526016,2.1016584234816844
2203547268,2.01912850835281
2203526422,2.144751239531356
2203497033,2.203760236293252
2203512643,2.193180562281111
2203558867,2.10287420574827
2203531332,2.087980791155167
2203554631,2.0779775794939903
2203526767,2.1919493860426558
2203555508,2.2170010766229247
2203546569,2.2170010766229247
2203558512,2.043714132988205
2203530597,2.1266947200900836
2203476846,2.0297498399838507
2203556157,2.1474095493285685
2203477281,2.182845227615709
2203510048,2.2170010766229247
2203447299,2.145869157173351
2203504386,2.2016075114303217
2203549379,2.100123047530381
2203538986,2.260148187629972
2203556864,2.0548846517613084
2203559212,2.0842230258112515
2203550974,2.2170010766229247
2203553073,2.2627887875355506
2203431331,2.10287420574827
2203539902,2.2289788146898855
2203557278,2.076992206706833
2203516899,2.1727344184559625
2203526330,2.104587165144559
2203548103,2.1476827278756936
2203511363,2.2170010766229247
2203554074,2.1266947200900836
2203559603,2.119477634408704
2203557484,2.15043054326011
2203514957,2.1101022931663933
2203556456,2.1347677867221937
2203534800,1.9663838438412222
2203547813,2.102499010460545
2203558901,2.0892220149446357
2203556167,2.193180562281111
2203545899,1.6503007298481835
2203555997,1.9810820076986362
2203552370,2.1034527678562576
2203503997,2.04458306238568
2203556436,1.9653035000950223
2203516402,2.1514352843186746
2203559546,2.1948935216774
2203552368,2.119477634408704
2203557534,2.15069513457924
2203522561,2.1745156489210538
2203556069,2.282255742575497
2203547605,1.8754105849259721
2203539122,2.102499010460545
2203532671,2.1354250992014423
2203556448,1.5206070070390636
2203555459,2.282255742575497
2203555619,1.9991359437744325
2203506151,1.962557924827034
2203556415,2.1948935216774
2203534009,2.1948935216774
2203559333,1.8579412633185526
2203556480,2.1347677867221937
2203557295,2.2170010766229247
2203526670,2.1837459762932463
2203514675,2.2295199537828334
2203555420,2.114685055998866
2203522865,2.117207101426481
2203557858,2.2170010766229247
2203551297,2.0842092923882127
2203527819,2.13850557034068
2203486895,2.1532354571077392
2203551081,2.1895205163281966
2203555584,2.1034527678562576
2203556202,2.15043054326011
2203534757,2.282255742575497
2203532206,2.119964533110047
2203518070,2.1354250992014423
2203503994,2.022712707399989
2203558004,1.5369051768816322
